car_num,단속일시,과태료,단속지역,단속장소,단속조명,사진,처리상태,적용법조,위반내용,차종,차명,차량구분,견인지시,발행번호,단속구분
33조9636,2020-11-24 16:15,40000,장안동,서울 동대문구 천호대로 425-1 (장안동),주행형CCTV,6,압류해제수납,32,주정차금지(황색실선)구역,승용,CIVIC 1.8,일반,미견인,,주행형CCTV
45저4836,2020-11-24 16:18,80000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,수시분수납,32,소화전,승용,스포티지,일반,미견인,,주행형CCTV
76호1646,2020-11-24 16:18,50000,장안동,서울 동대문구 장한로 3-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,승합,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
서울86자3976,2020-11-24 16:30,32000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,자납,32,교차로,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
12노2783,2020-11-24 16:49,32000,장안동,서울 동대문구 장한로 120-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,K7,일반,미견인,,주행형CCTV
163소6708,2020-11-24 16:49,32000,장안동,서울 동대문구 장한로 120-1 (장안동),주행형CCTV,6,자납,32,교차로,승용,Tiguan 2.0 TDI,일반,미견인,,주행형CCTV
03모7440,2020-11-24 18:04,80000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,수시분수납,32,소화전,승용,스포티지,일반,미견인,,주행형CCTV
55너2973,2020-11-24 18:07,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,수시분수납,32,횡단보도,승용,BMW Gran Turismo EfficientDynamics Edition,일반,미견인,,주행형CCTV
353다4944,2020-11-24 18:12,32000,장안동,서울 동대문구 답십리로 271-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,BMW i8,일반,미견인,,주행형CCTV
63누1431,2020-11-24 18:20,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,승용,제네시스(GENESIS),일반,미견인,,주행형CCTV
24서7515,2020-11-24 18:20,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,압류,32,주정차금지(황색실선)구역,승용,Arteon 2.0 TDI,일반,미견인,,주행형CCTV
62저2463,2020-11-24 18:33,32000,장안동,서울 동대문구 장한로 120-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,E200,일반,미견인,,주행형CCTV
59러5252,2020-11-24 18:48,32000,전농동,서울 동대문구 전농로 130-1 (전농동),주행형CCTV,6,자납,32,횡단보도,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
49라0697,2020-11-25 10:38,32000,용두동,서울특별시 동대문구 청계천로 461,주행형CCTV,6,자납,32,보도,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
93오2575,2020-11-25 16:08,40000,답십리동,서울특별시 동대문구 천호대로 301-1,주행형CCTV,6,압류,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 플러스내장차,일반,미견인,,주행형CCTV
84루5362,2020-11-25 16:41,40000,장안동,서울 동대문구 장한로 3-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,화물4톤이하,일진1톤냉장탑차,일반,미견인,,주행형CCTV
37보0635,2020-11-25 16:42,32000,장안동,서울 동대문구 천호대로 지하 405 (장안동),주행형CCTV,6,자납,32,보도,승용,코란도C,일반,미견인,,주행형CCTV
서울89자1362,2020-11-25 17:09,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
178호9019,2020-11-25 17:09,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,그랜저 하이브리드(GRANDEUR HYBRID),일반,미견인,,주행형CCTV
서울33자9282,2020-11-25 17:09,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
101호1679,2020-11-25 17:14,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,압류예정,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
63호0264,2020-11-25 17:19,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,압류예정,32,횡단보도,승용,쏘렌토,일반,미견인,,주행형CCTV
86구0951,2020-11-25 18:38,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
11로9300,2020-11-25 18:38,32000,장안동,서울 동대문구 장한로 120-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,S400 4Matic L,일반,미견인,,주행형CCTV
69보5379,2020-11-25 18:39,32000,장안동,서울 동대문구 장한로 120-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
01호2554,2020-11-25 18:41,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,압류예정,32,교차로,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
88마4829,2020-11-25 18:54,40000,장안동,서울 동대문구 천호대로 지하 405 (장안동),주행형CCTV,6,수시분수납,32,보도,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
80라0474,2020-11-25 18:55,40000,답십리동,서울 동대문구 고미술로 99 (답십리동),주행형CCTV,6,독촉분수납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
55머0479,2020-11-25 18:55,32000,답십리동,서울 동대문구 고미술로 99 (답십리동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,EQ900,일반,미견인,,주행형CCTV
315로9166,2020-11-25 19:15,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,압류예정분수납,33,주차금지(황색점선)구역,승용,E220 d,일반,미견인,,주행형CCTV
49수2323,2020-11-25 19:15,32000,장안동,서울특별시 동대문구 장한로 21,주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,G90,일반,미견인,,주행형CCTV
서울31사7744,2020-11-26 10:11,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,쏘나타 (SONATA),일반,미견인,,주행형CCTV
36머5596,2020-11-26 10:12,32000,장안동,서울특별시 동대문구 장한로 40,주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
서울31바4561,2020-11-26 10:25,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
346고3814,2020-11-26 10:35,40000,장안동,서울특별시 동대문구 답십리로 288,주행형CCTV,6,압류예정분수납,34,주차방법위반,승용,카니발,일반,미견인,,주행형CCTV
02수7252,2020-11-26 10:36,40000,장안동,서울특별시 동대문구 답십리로 309,주행형CCTV,6,압류,32,주정차금지(황색실선)구역,승용,스포티지,일반,미견인,,주행형CCTV
06하0708,2020-11-26 10:41,40000,장안동,서울특별시 동대문구 답십리로 309,주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,승용,쏘렌토,일반,미견인,,주행형CCTV
65도6956,2020-11-26 10:41,32000,장안동,서울특별시 동대문구 답십리로 309,주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,베라크루즈(VERACRUZ),일반,미견인,,주행형CCTV
275루9847,2020-11-26 10:44,32000,장안동,서울 동대문구 장한로 129 (장안동),주행형CCTV,6,자납,32,주정차금지(황색실선)구역,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
18나5754,2020-11-26 11:00,40000,장안동,"서울 동대문구 한천로 42 (장안동, 위더스빌)",주행형CCTV,6,수시분수납,32,보도,승용,크루즈 1.8 DOHC,일반,미견인,,주행형CCTV
81무0771,2020-11-26 11:00,32000,장안동,서울 동대문구 한천로10길 4 (장안동),주행형CCTV,6,자납,32,주정차금지(황색실선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
399오4680,2020-11-26 11:17,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,승용,G4 렉스턴,일반,미견인,,주행형CCTV
15조6213,2020-11-26 11:19,40000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,승용,투싼(TUCSON),일반,미견인,,주행형CCTV
서울32사2856,2020-11-26 11:23,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
282로1813,2020-11-26 11:26,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,수시분수납,32,도로 모퉁이,승용,파나메라 4,일반,미견인,,주행형CCTV
서울33자1247,2020-11-26 11:35,32000,장안동,서울 동대문구 장한로 114 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
35도6659,2020-11-26 16:25,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,32,도로 모퉁이,승용,스파크 1.0,일반,미견인,,주행형CCTV
67거0377,2020-11-26 16:27,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,32,도로 모퉁이,승용,크루즈 1.4,일반,미견인,,주행형CCTV
56고3567,2020-11-26 16:28,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,INFINITIQX56,일반,미견인,,주행형CCTV
06두7613,2020-11-26 16:29,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,아반떼(AVANTE),일반,미견인,,주행형CCTV
20러6482,2020-11-26 16:35,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,압류예정분수납,32,횡단보도,승용,BMW 520d,일반,미견인,,주행형CCTV
85부4912,2020-11-26 16:55,32000,장안동,"서울 동대문구 장한로 99 (장안동, 양우 내안애 애플)",주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
53도6684,2020-11-26 17:00,32000,장안동,서울 동대문구 장한로 110 (장안동),주행형CCTV,6,자납,32,보도,승용,볼보 XC90D5 AWD,일반,미견인,,주행형CCTV
84루6504,2020-11-26 17:03,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
101호3307,2020-11-26 17:03,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,32,주정차금지(황색실선)구역,승용,모닝,일반,미견인,,주행형CCTV
서울32사2856,2020-11-26 17:11,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,32,버스정류소,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
서울80배4412,2020-11-26 17:16,40000,장안동,서울 동대문구 장한로 120-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
90거2240,2020-11-26 17:23,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,압류,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
경기83사2556,2020-11-26 17:24,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
71도2047,2020-11-26 17:32,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승합,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
34로2613,2020-11-26 17:39,32000,장안동,서울 동대문구 장한로 86 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,BMW 520d,일반,미견인,,주행형CCTV
52두2883,2020-11-26 17:48,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,압류,33,주차금지(황색점선)구역,승용,NEW EF 쏘나타 LPG(NEW EF SONATA) ,일반,미견인,,주행형CCTV
94로0710,2020-11-26 17:50,32000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
270저1114,2020-11-26 18:41,40000,장안동,서울 동대문구 장한로25길 2 (장안동),주행형CCTV,6,압류해제수납,32,주정차금지(황색실선)구역,승용,K5,일반,미견인,,주행형CCTV
35거8234,2020-11-26 18:41,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,32,주정차금지(황색실선)구역,승용,C200 CGI,일반,미견인,,주행형CCTV
88너3865,2020-11-26 18:42,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ내장탑차 (PORTER Ⅱ),일반,미견인,,주행형CCTV
59보2773,2020-11-26 18:43,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,BMW 320d Touring,일반,미견인,,주행형CCTV
03누4801,2020-11-26 18:48,40000,장안동,서울 동대문구 답십리로 276 (장안동),주행형CCTV,6,압류예정분수납,32,주정차금지(황색실선)구역,승용,SM5,일반,미견인,,주행형CCTV
56고3567,2020-11-26 18:49,8000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,INFINITIQX56,일반,미견인,,주행형CCTV
06두7613,2020-11-26 18:49,8000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,아반떼(AVANTE),일반,미견인,,주행형CCTV
364마8980,2020-11-26 18:50,32000,장안동,"서울 동대문구 장한로 105 (장안동, 장안 NEW CITY)",주행형CCTV,6,자납,32,소화전,승용,G90,일반,미견인,,주행형CCTV
15로8231,2020-11-26 18:52,32000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,SM3,일반,미견인,,주행형CCTV
97노7176,2020-11-26 18:53,40000,장안동,서울 동대문구 장한로 76 (장안동),주행형CCTV,6,수시분수납,32,횡단보도,화물4톤이하,포터Ⅱ트랜스파워게이트 (PORTER Ⅱ),일반,미견인,,주행형CCTV
68구8226,2020-11-26 18:58,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,압류해제수납,33,주차금지(황색점선)구역,승용,K7,일반,미견인,,주행형CCTV
18고0471,2020-11-26 18:58,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,아반떼(AVANTE),일반,미견인,,주행형CCTV
12너2840,2020-11-26 18:58,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,K3,일반,미견인,,주행형CCTV
08무2892,2020-11-26 19:03,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,32,주정차금지(황색실선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
66모9227,2020-11-26 19:04,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,독촉분수납,32,횡단보도,승용,G80,일반,미견인,,주행형CCTV
27모9952,2020-11-26 19:08,32000,장안동,서울 동대문구 장한로 102 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,A6 55 TDI quattro,일반,미견인,,주행형CCTV
74라6211,2020-11-27 16:56,50000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,압류,32,횡단보도,승합,그랜드 카니발,일반,미견인,,주행형CCTV
36도0387,2020-11-27 17:01,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,승용,QM6,일반,미견인,,주행형CCTV
84루6504,2020-11-27 17:06,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
68누8505,2020-11-27 17:06,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,압류,33,주차금지(황색점선)구역,승용,카렌스,일반,미견인,,주행형CCTV
